variation_name,chunk_size,top_k,expand_context,top_k_docs,chunking_strategy,use_hybrid,hybrid_alpha,doc_retrieval,deductible_id,base_rate_id,factor_id,calculation,total_score,doc_retrieval_reason,deductible_id_reason,base_rate_id_reason,factor_id_reason,calculation_reason,answer_preview,execution_time,chunks_retrieved
chunk_1200_topk_5_window1_docs5_page,1200,5,1,5,page,True,0.5,20.0,0.0,0.0,5.0,10.0,35.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✓ Retrieved CT Homeowners MAPS Rate Pages (+10),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✓ Shows correct formula structure (+10),"To calculate the unadjusted Hurricane premium for an HO3 policy with a $750,000 Coverage A limit located 3,000 feet from the coast in a Coastline Neighborhood, we need to follow these steps:

1. Deter",92.54,67
chunk_800_topk_3_window2_docs5_document,800,3,2,5,document,True,0.5,20.0,0.0,0.0,5.0,10.0,35.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✓ Retrieved CT Homeowners MAPS Rate Pages (+10),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✓ Shows correct formula structure (+10),"To calculate the unadjusted Hurricane premium for an HO3 policy with a $750,000 Coverage A limit located 3,000 feet from the coast in a Coastline Neighborhood, we need to follow these steps:

1. Deter",89.74,60
chunk_2000_topk_5_window2_docs5_page,2000,5,2,5,page,True,0.5,20.0,0.0,0.0,5.0,10.0,35.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✓ Retrieved CT Homeowners MAPS Rate Pages (+10),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✓ Shows correct formula structure (+10),"To calculate the unadjusted Hurricane premium for an HO3 policy with a $750,000 Coverage A limit located 3,000 feet from the coast in a Coastline Neighborhood, we need to follow these steps:

1. Deter",95.03,98
chunk_800_topk_5_window1_docs5_page,800,5,1,5,page,True,0.5,20.0,0.0,0.0,5.0,10.0,35.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✓ Retrieved CT Homeowners MAPS Rate Pages (+10),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✓ Shows correct formula structure (+10),"To calculate the unadjusted Hurricane premium for an HO3 policy with a $750,000 Coverage A limit located 3,000 feet from the coast in a Coastline Neighborhood, we need to follow these steps:

1. Deter",93.36,64
chunk_400_topk_1_window0_docs5_document,400,1,0,5,document,True,0.5,20.0,0.0,0.0,5.0,10.0,35.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✓ Retrieved CT Homeowners MAPS Rate Pages (+10),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✓ Shows correct formula structure (+10),"To calculate the unadjusted Hurricane premium for an HO3 policy with a $750,000 Coverage A limit located 3,000 feet from the coast in a Coastline Neighborhood, we need to follow the steps outlined in ",79.36,5
chunk_1200_topk_5_window0_docs5_document,1200,5,0,5,document,True,0.5,20.0,0.0,0.0,5.0,10.0,35.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✓ Retrieved CT Homeowners MAPS Rate Pages (+10),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✓ Shows correct formula structure (+10),"To calculate the unadjusted Hurricane premium for an HO3 policy with a $750,000 Coverage A limit located 3,000 feet from the coast in a Coastline Neighborhood, we need to follow these steps:

1. Deter",89.16,25
chunk_1200_topk_3_window2_docs5_page,1200,3,2,5,page,True,0.5,20.0,0.0,0.0,5.0,10.0,35.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✓ Retrieved CT Homeowners MAPS Rate Pages (+10),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✓ Shows correct formula structure (+10),"To calculate the unadjusted Hurricane premium for an HO3 policy with a $750,000 Coverage A limit located 3,000 feet from the coast in a Coastline Neighborhood, we need to follow these steps:

1. Deter",94.99,61
chunk_1200_topk_3_window2_docs5_document,1200,3,2,5,document,True,0.5,20.0,0.0,0.0,5.0,10.0,35.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✓ Retrieved CT Homeowners MAPS Rate Pages (+10),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✓ Shows correct formula structure (+10),"To calculate the unadjusted Hurricane premium for an HO3 policy with a $750,000 Coverage A limit located 3,000 feet from the coast in a Coastline Neighborhood, we need to follow these steps:

1. Deter",93.75,61
chunk_2000_topk_3_window1_docs5_document,2000,3,1,5,document,True,0.5,20.0,0.0,0.0,5.0,10.0,35.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✓ Retrieved CT Homeowners MAPS Rate Pages (+10),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✓ Shows correct formula structure (+10),"To calculate the unadjusted Hurricane premium for an HO3 policy with a $750,000 Coverage A limit located 3,000 feet from the coast in a Coastline Neighborhood, we need to follow these steps:

1. Deter",83.17,40
chunk_1200_topk_1_window2_docs5_document,1200,1,2,5,document,True,0.5,20.0,0.0,0.0,5.0,10.0,35.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✓ Retrieved CT Homeowners MAPS Rate Pages (+10),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✓ Shows correct formula structure (+10),"To calculate the unadjusted Hurricane premium for an HO3 policy with a $750,000 Coverage A limit located 3,000 feet from the coast in a Coastline Neighborhood, we need to follow these steps:

1. Deter",96.26,25
chunk_400_topk_3_window2_docs5_page,400,3,2,5,page,True,0.5,20.0,0.0,0.0,5.0,10.0,35.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✓ Retrieved CT Homeowners MAPS Rate Pages (+10),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✓ Shows correct formula structure (+10),"To calculate the unadjusted Hurricane premium for an HO3 policy with a $750,000 Coverage A limit located 3,000 feet from the coast in a Coastline Neighborhood, we need to follow these steps:

1. Deter",94.4,69
chunk_400_topk_1_window1_docs3_page,400,1,1,3,page,True,0.5,10.0,0.0,5.0,5.0,10.0,30.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✓ Referenced Exhibit 1 or Page 4 (+5),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✓ Shows correct formula structure (+10),"To calculate the unadjusted Hurricane premium for an HO3 policy with a $750,000 Coverage A limit located 3,000 feet from the coast in a Coastline Neighborhood, we need to follow these steps:

**Step 1",65.5,12
chunk_1200_topk_1_window1_docs3_page,1200,1,1,3,page,True,0.5,10.0,0.0,5.0,5.0,10.0,30.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✓ Referenced Exhibit 1 or Page 4 (+5),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✓ Shows correct formula structure (+10),"Based on the provided document excerpts, I will attempt to answer the question accurately.

**Step 1: Determine the applicable Mandatory Hurricane Deductible Factor**

The document excerpt does not pr",83.57,12
chunk_1200_topk_1_window1_docs3_document,1200,1,1,3,document,True,0.5,10.0,0.0,5.0,5.0,10.0,30.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✓ Referenced Exhibit 1 or Page 4 (+5),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✓ Shows correct formula structure (+10),"Based on the provided document excerpts, I will attempt to answer the question accurately.

**Step 1: Determine the applicable Mandatory Hurricane Deductible Factor**

The document excerpt does not pr",83.05,12
chunk_2000_topk_1_window0_docs3_document,2000,1,0,3,document,True,0.5,10.0,0.0,5.0,5.0,10.0,30.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✓ Referenced Exhibit 1 or Page 4 (+5),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✓ Shows correct formula structure (+10),"To calculate the unadjusted Hurricane premium for an HO3 policy with a $750,000 Coverage A limit located 3,000 feet from the coast in a Coastline Neighborhood, we need to follow these steps:

1. **Det",69.67,4
chunk_2000_topk_1_window0_docs3_page,2000,1,0,3,page,True,0.5,10.0,0.0,5.0,5.0,10.0,30.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✓ Referenced Exhibit 1 or Page 4 (+5),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✓ Shows correct formula structure (+10),"To calculate the unadjusted Hurricane premium for an HO3 policy with a $750,000 Coverage A limit located 3,000 feet from the coast in a Coastline Neighborhood, we need to follow these steps:

1. **Det",69.26,4
chunk_800_topk_1_window0_docs3_page,800,1,0,3,page,True,0.5,10.0,0.0,5.0,5.0,10.0,30.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✓ Referenced Exhibit 1 or Page 4 (+5),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✓ Shows correct formula structure (+10),"To calculate the unadjusted Hurricane premium for an HO3 policy with a $750,000 Coverage A limit located 3,000 feet from the coast in a Coastline Neighborhood, we need to apply the following steps:

*",63.62,4
chunk_800_topk_3_window0_docs3_document,800,3,0,3,document,True,0.5,10.0,0.0,5.0,5.0,10.0,30.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✓ Referenced Exhibit 1 or Page 4 (+5),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✓ Shows correct formula structure (+10),"To calculate the unadjusted Hurricane premium for an HO3 policy with a $750,000 Coverage A limit located 3,000 feet from the coast in a Coastline Neighborhood, we need to follow these steps:

1. **Det",78.42,12
chunk_800_topk_1_window0_docs3_document,800,1,0,3,document,True,0.5,10.0,0.0,5.0,5.0,10.0,30.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✓ Referenced Exhibit 1 or Page 4 (+5),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✓ Shows correct formula structure (+10),"To calculate the unadjusted Hurricane premium for an HO3 policy with a $750,000 Coverage A limit located 3,000 feet from the coast in a Coastline Neighborhood, we need to apply the following steps:

*",65.88,4
chunk_400_topk_1_window1_docs3_document,400,1,1,3,document,True,0.5,10.0,0.0,5.0,5.0,10.0,30.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✓ Referenced Exhibit 1 or Page 4 (+5),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✓ Shows correct formula structure (+10),"To calculate the unadjusted Hurricane premium for an HO3 policy with a $750,000 Coverage A limit located 3,000 feet from the coast in a Coastline Neighborhood, we need to follow these steps:

**Step 1",65.2,12
chunk_400_topk_3_window1_docs3_document,400,3,1,3,document,True,0.5,10.0,0.0,5.0,5.0,10.0,30.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✓ Referenced Exhibit 1 or Page 4 (+5),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✓ Shows correct formula structure (+10),"Based on the provided document excerpts, I will attempt to answer the question accurately.

**Step 1: Determine the applicable Mandatory Hurricane Deductible Factor**

The document excerpt [6] (215066",79.38,28
chunk_400_topk_3_window1_docs3_page,400,3,1,3,page,True,0.5,10.0,0.0,5.0,5.0,10.0,30.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✓ Referenced Exhibit 1 or Page 4 (+5),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✓ Shows correct formula structure (+10),"Based on the provided document excerpts, I will attempt to answer the question accurately.

**Step 1: Determine the applicable Mandatory Hurricane Deductible Factor**

The document excerpt [6] (215066",78.5,28
chunk_800_topk_3_window0_docs3_page,800,3,0,3,page,True,0.5,10.0,0.0,5.0,5.0,10.0,30.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✓ Referenced Exhibit 1 or Page 4 (+5),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✓ Shows correct formula structure (+10),"To calculate the unadjusted Hurricane premium for an HO3 policy with a $750,000 Coverage A limit located 3,000 feet from the coast in a Coastline Neighborhood, we need to follow these steps:

1. **Det",79.02,12
chunk_1600_topk_3_window2_docs5_page,1600,3,2,5,page,True,0.5,20.0,0.0,0.0,5.0,0.0,25.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✓ Retrieved CT Homeowners MAPS Rate Pages (+10),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✗ Incorrect answer and no clear formula (0),"To calculate the unadjusted Hurricane premium for an HO3 policy with a $750,000 Coverage A limit located 3,000 feet from the coast in a Coastline Neighborhood, we need to follow these steps:

1. Deter",87.39,62
chunk_1600_topk_3_window0_docs1_document,1600,3,0,1,document,True,0.5,10.0,0.0,0.0,5.0,10.0,25.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✓ Shows correct formula structure (+10),"Based on the provided retrieval strategy and retrieved information, I can attempt to answer the question. However, please note that the actual calculation process may require additional information no",50.27,0
chunk_1600_topk_1_window1_docs5_document,1600,1,1,5,document,True,0.5,20.0,0.0,0.0,5.0,0.0,25.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✓ Retrieved CT Homeowners MAPS Rate Pages (+10),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✗ Incorrect answer and no clear formula (0),"To calculate the unadjusted Hurricane premium for an HO3 policy with a $750,000 Coverage A limit located 3,000 feet from the coast in a Coastline Neighborhood, we need to follow these steps:

1. Deter",87.91,15
